File_ID,Province,Lender,Refi_Type,Professional,Disbursement,Date_Received,Maturity_Date,Date_Funded,Delay_Reason,Funds_Confirmed
FCT-729318,BC,ScotiaBank,Internal,West Coast Legal,625106,2025-02-27,2025-03-16,2025-03-14,None,Yes
FCT-729319,QC,RBC,Internal,Maitre Tremblay,670664,2026-01-02,2026-01-17,2026-01-16,None,Yes
FCT-729320,BC,NBC,Internal,West Coast Legal,161269,2025-12-22,2026-01-01,2026-01-06,None,Yes
FCT-729321,ON,NBC,Internal,Maritime Legal,421783,2025-04-03,2025-04-17,2025-04-15,None,Yes
FCT-729322,BC,TD,External,West Coast Legal,502445,2025-02-17,2025-02-22,2025-03-10,External: Payout Delay,Yes
FCT-729323,QC,NBC,Internal,Maitre Cote,559665,2025-01-22,2025-02-10,2025-02-07,None,Yes
FCT-729324,AB,RBC,External,Maritime Legal,530336,2025-12-18,2025-12-23,2026-01-06,External: Payout Delay,Yes
FCT-729325,QC,NBC,Internal,Maitre Tremblay,741732,2025-12-18,2026-01-04,2026-01-03,None,Yes
FCT-729326,ON,BMO,Internal,Ontario Title Law,353469,2025-05-12,2025-05-21,2025-05-29,None,Yes
FCT-729327,ON,TD,Internal,Smith & Co,493942,2025-03-28,2025-04-16,2025-04-12,None,Yes
FCT-729328,QC,TD,External,Maitre Cote,174511,2025-03-02,2025-03-16,2025-03-21,External: Payout Delay,Yes
FCT-729329,QC,TD,External,Maitre Cote,199471,2026-01-21,2026-01-30,2026-02-14,External: Payout Delay,Yes
FCT-729330,BC,RBC,External,Smith & Co,425313,2025-09-11,2025-09-27,2025-10-05,External: Payout Delay,Yes
FCT-729331,NB,BMO,Internal,Maritime Legal,505454,2025-12-18,2025-12-24,2025-12-31,None,Yes
FCT-729332,NB,ScotiaBank,External,Smith & Co,479232,2025-01-28,2025-02-05,2025-02-21,External: Payout Delay,Yes
FCT-729333,QC,RBC,Internal,Maitre Cote,499137,2025-05-09,2025-05-18,2025-05-22,None,Yes
FCT-729334,ON,BMO,External,Smith & Co,208556,2025-12-05,2025-12-20,2025-12-26,External: Payout Delay,Yes
FCT-729335,QC,ScotiaBank,Internal,Maitre Cote,505821,2025-04-11,2025-04-28,2025-04-24,None,Yes
FCT-729336,QC,Fairstone,Internal,Maitre Lavoie,375428,2026-01-13,2026-01-22,2026-01-15,None (Pre-scheduled),Yes
FCT-729337,QC,TD,Internal,Maitre Lavoie,547009,2025-09-29,2025-10-09,2025-10-12,None,Yes
FCT-729338,AB,ScotiaBank,External,Maritime Legal,275933,2025-06-12,2025-06-23,2025-07-02,External: Payout Delay,Yes
FCT-729339,QC,TD,Internal,Maitre Belanger,415652,2025-02-07,2025-02-22,2025-02-19,None,Yes
FCT-729340,QC,Fairstone,Internal,Maitre Belanger,270352,2025-05-08,2025-05-15,2025-05-11,None (Pre-scheduled),Yes
FCT-729341,QC,ScotiaBank,Internal,Maitre Lavoie,721538,2025-06-10,2025-06-20,2025-06-28,Lender: Missing Docs,Yes
FCT-729342,QC,ScotiaBank,Internal,Maitre Lavoie,334773,2025-06-14,2025-07-03,2025-07-01,None,Yes
FCT-729343,ON,RBC,Internal,Ontario Title Law,733654,2025-01-31,2025-02-16,2025-02-12,None,Yes
FCT-729344,BC,NBC,Internal,Ontario Title Law,364437,2025-03-24,2025-03-30,2025-04-06,None,Yes
FCT-729345,QC,BMO,External,Maitre Belanger,579952,2025-09-24,2025-09-30,2025-10-14,External: Payout Delay,Yes
FCT-729346,QC,NBC,Internal,Maitre Lavoie,434113,2025-03-13,2025-03-24,2025-03-28,None,Yes
FCT-729347,QC,ScotiaBank,Internal,Maitre Tremblay,434448,2025-11-05,2025-11-12,2025-11-20,None,Yes
FCT-729348,QC,TD,External,Maitre Cote,434084,2025-02-03,2025-02-16,2025-02-24,External: Payout Delay,Yes
FCT-729349,QC,ScotiaBank,Internal,Maitre Cote,491858,2025-02-11,2025-03-01,2025-02-23,None,Yes
FCT-729350,QC,TD,Internal,Maitre Tremblay,553531,2025-12-15,2025-12-20,2025-12-30,None,Yes
FCT-729351,QC,TD,Internal,Maitre Tremblay,480340,2025-01-20,2025-01-30,2025-02-06,None,Yes
FCT-729352,NB,ScotiaBank,Internal,Ontario Title Law,437765,2025-04-15,2025-04-30,2025-04-29,None,Yes
FCT-729353,QC,TD,Internal,Maitre Tremblay,274522,2025-07-06,2025-07-18,2025-07-23,None,Yes
FCT-729354,BC,TD,External,West Coast Legal,222216,2025-04-19,2025-05-06,2025-05-22,External: Payout Delay,Yes
FCT-729355,QC,TD,Internal,Maitre Cote,701056,2025-04-06,2025-04-12,2025-04-23,None,Yes
FCT-729356,ON,RBC,Internal,Ontario Title Law,671287,2025-02-18,2025-02-25,2025-03-05,None,Yes
FCT-729357,AB,Fairstone,Internal,West Coast Legal,649392,2025-11-20,2025-11-25,2025-11-23,None (Pre-scheduled),Yes
FCT-729358,AB,ScotiaBank,Internal,Maritime Legal,517355,2026-01-26,2026-02-01,2026-02-09,None,Yes
FCT-729359,QC,RBC,External,Maitre Tremblay,398662,2026-01-02,2026-01-18,2026-01-29,Lender: Missing Docs,Yes
FCT-729360,QC,ScotiaBank,Internal,Maitre Belanger,593300,2025-06-11,2025-06-16,2025-06-23,None,Yes
FCT-729361,QC,TD,External,Maitre Cote,379668,2025-02-08,2025-03-01,2025-03-06,Lender: Missing Docs,Yes
FCT-729362,QC,TD,Internal,Maitre Tremblay,377522,2025-07-08,2025-07-20,2025-07-24,None,Yes
FCT-729363,AB,BMO,Internal,Maritime Legal,362124,2026-01-24,2026-02-01,2026-02-18,Internal: Processing Backlog,Yes
FCT-729364,QC,Fairstone,External,Maitre Belanger,234601,2025-02-09,2025-02-18,2025-02-11,None (Pre-scheduled),Yes
FCT-729365,QC,ScotiaBank,Internal,Maitre Tremblay,205795,2026-01-21,2026-01-29,2026-02-04,None,Yes
FCT-729366,ON,RBC,Internal,Maritime Legal,371348,2025-08-02,2025-08-17,2025-08-15,None,Yes
FCT-729367,QC,NBC,Internal,Maitre Cote,609113,2025-01-11,2025-01-30,2025-01-26,None,Yes
FCT-729368,ON,TD,External,Maritime Legal,456574,2026-01-10,2026-01-28,2026-01-30,External: Payout Delay,Yes
FCT-729369,QC,ScotiaBank,Internal,Maitre Tremblay,709732,2025-03-10,2025-03-28,2025-03-26,None,Yes
FCT-729370,QC,NBC,Internal,Maitre Lavoie,606968,2025-07-12,2025-07-24,2025-07-24,None,Yes
FCT-729371,QC,NBC,Internal,Maitre Belanger,737105,2025-06-18,2025-06-24,2025-06-30,None,Yes
FCT-729372,ON,NBC,External,Smith & Co,399149,2026-01-14,2026-01-28,2026-02-02,External: Payout Delay,Yes
FCT-729373,ON,ScotiaBank,Internal,Smith & Co,399934,2025-11-17,2025-12-07,2025-12-04,None,Yes
FCT-729374,BC,BMO,Internal,West Coast Legal,742424,2025-11-23,2025-12-11,2025-12-05,None,Yes
FCT-729375,QC,RBC,Internal,Maitre Cote,470267,2025-12-28,2026-01-17,2026-01-14,None,Yes
FCT-729376,NB,BMO,Internal,Ontario Title Law,218596,2025-01-14,2025-01-27,2025-01-29,None,Yes
FCT-729377,NS,RBC,Internal,Ontario Title Law,630026,2025-06-30,2025-07-07,2025-07-16,None,Yes
FCT-729378,QC,NBC,Internal,Maitre Lavoie,258900,2025-11-11,2025-11-25,2025-11-24,None,Yes
FCT-729379,QC,ScotiaBank,Internal,Maitre Tremblay,613701,2025-11-17,2025-11-23,2025-12-04,None,Yes
FCT-729380,QC,NBC,External,Maitre Lavoie,151976,2025-11-16,2025-11-28,2025-12-07,External: Payout Delay,Yes
FCT-729381,QC,RBC,Internal,Maitre Belanger,263990,2025-12-05,2025-12-17,2025-12-21,None,Yes
FCT-729382,QC,BMO,Internal,Maitre Lavoie,163812,2025-02-01,2025-02-20,2025-02-16,None,Yes
FCT-729383,ON,RBC,External,West Coast Legal,654253,2025-09-24,2025-10-13,2025-10-17,External: Payout Delay,Yes
FCT-729384,ON,BMO,External,Smith & Co,451245,2025-12-05,2025-12-23,2025-12-27,External: Payout Delay,Yes
FCT-729385,QC,ScotiaBank,Internal,Maitre Tremblay,155864,2025-09-15,2025-09-30,2025-09-29,None,Yes
FCT-729386,QC,RBC,External,Maitre Belanger,340237,2025-05-20,2025-05-27,2025-06-11,External: Payout Delay,Yes
FCT-729387,AB,RBC,Internal,Ontario Title Law,489231,2025-12-04,2025-12-09,2025-12-27,Internal: Processing Backlog,Yes
FCT-729388,QC,TD,Internal,Maitre Cote,539914,2025-11-20,2025-12-07,2025-12-07,None,Yes
FCT-729389,QC,NBC,Internal,Maitre Lavoie,273816,2025-09-26,2025-10-16,2025-10-13,None,Yes
FCT-729390,BC,TD,External,West Coast Legal,372722,2025-02-06,2025-02-16,2025-03-02,External: Payout Delay,Yes
FCT-729391,QC,NBC,Internal,Maitre Tremblay,643995,2025-10-13,2025-10-26,2025-10-25,None,Yes
FCT-729392,QC,RBC,Internal,Maitre Lavoie,178034,2025-02-01,2025-02-06,2025-02-16,None,Yes
FCT-729393,QC,NBC,External,Maitre Belanger,515526,2025-12-29,2026-01-18,2026-01-18,External: Payout Delay,Yes
FCT-729394,QC,Fairstone,Internal,Maitre Lavoie,654826,2025-05-20,2025-06-01,2025-05-22,None (Pre-scheduled),Yes
FCT-729395,NB,ScotiaBank,Internal,West Coast Legal,590373,2025-03-22,2025-04-07,2025-04-03,None,Yes
FCT-729396,BC,RBC,Internal,West Coast Legal,242681,2025-03-05,2025-03-11,2025-03-31,Internal: Processing Backlog,Yes
FCT-729397,ON,BMO,Internal,Smith & Co,735448,2025-12-07,2025-12-16,2025-12-24,None,Yes
FCT-729398,NS,RBC,External,Ontario Title Law,528992,2025-05-07,2025-05-12,2025-05-31,External: Payout Delay,Yes
FCT-729399,QC,BMO,Internal,Maitre Belanger,732249,2025-04-13,2025-05-04,2025-04-29,None,Yes
FCT-729400,QC,TD,Internal,Maitre Belanger,387256,2025-09-18,2025-10-06,2025-10-03,None,Yes
FCT-729401,NB,ScotiaBank,Internal,Maritime Legal,169850,2025-03-03,2025-03-16,2025-03-20,None,Yes
FCT-729402,ON,NBC,Internal,Smith & Co,370439,2025-10-25,2025-11-08,2025-11-09,None,Yes
FCT-729403,NS,Fairstone,Internal,Ontario Title Law,323974,2026-01-03,2026-01-10,2026-01-06,None (Pre-scheduled),Yes
FCT-729404,ON,TD,External,Smith & Co,407512,2025-11-20,2025-12-11,2025-12-13,External: Payout Delay,Yes
FCT-729405,BC,RBC,Internal,Maritime Legal,371813,2025-05-30,2025-06-05,2025-06-15,None,Yes
FCT-729406,QC,NBC,External,Maitre Cote,698357,2025-12-29,2026-01-17,2026-01-20,External: Payout Delay,Yes
FCT-729407,AB,BMO,Internal,Maritime Legal,438822,2025-03-10,2025-03-19,2025-03-23,None,Yes
FCT-729408,QC,Fairstone,Internal,Maitre Lavoie,186770,2026-01-26,2026-02-15,2026-01-29,None (Pre-scheduled),Yes
FCT-729409,ON,BMO,External,West Coast Legal,347108,2025-11-28,2025-12-08,2025-12-18,External: Payout Delay,Yes
FCT-729410,QC,BMO,Internal,Maitre Tremblay,341137,2025-01-15,2025-01-30,2025-01-27,None,Yes
FCT-729411,ON,TD,Internal,Ontario Title Law,227385,2025-03-03,2025-03-10,2025-03-20,None,Yes
FCT-729412,NS,ScotiaBank,External,West Coast Legal,694051,2025-01-14,2025-01-29,2025-02-03,External: Payout Delay,Yes
FCT-729413,QC,ScotiaBank,Internal,Maitre Belanger,408263,2025-01-16,2025-02-01,2025-01-28,None,Yes
FCT-729414,QC,RBC,Internal,Maitre Belanger,165310,2025-09-18,2025-10-07,2025-10-04,None,Yes
FCT-729415,QC,NBC,External,Maitre Lavoie,284259,2025-11-29,2025-12-15,2025-12-23,Lender: Missing Docs,Yes
FCT-729416,QC,RBC,Internal,Maitre Tremblay,280035,2025-03-18,2025-04-05,2025-04-01,None,Yes
FCT-729417,QC,ScotiaBank,Internal,Maitre Belanger,521285,2025-04-02,2025-04-13,2025-04-15,None,Yes
FCT-729418,QC,NBC,Internal,Maitre Lavoie,455720,2025-09-06,2025-09-25,2025-09-18,None,Yes
FCT-729419,QC,RBC,Internal,Maitre Lavoie,489799,2025-01-10,2025-01-23,2025-01-25,None,Yes
FCT-729420,AB,TD,External,Ontario Title Law,381885,2025-07-08,2025-07-20,2025-07-29,External: Payout Delay,Yes
FCT-729421,NB,ScotiaBank,Internal,Maritime Legal,320733,2025-11-23,2025-12-13,2025-12-10,None,Yes
FCT-729422,QC,RBC,Internal,Maitre Belanger,596578,2025-04-26,2025-05-15,2025-05-11,None,Yes
FCT-729423,BC,ScotiaBank,Internal,West Coast Legal,463119,2025-05-27,2025-06-11,2025-06-08,None,Yes
FCT-729424,QC,Fairstone,External,Maitre Lavoie,542438,2025-08-19,2025-09-03,2025-08-22,None (Pre-scheduled),Yes
FCT-729425,NS,NBC,Internal,Ontario Title Law,346597,2025-09-15,2025-10-01,2025-09-27,None,Yes
FCT-729426,NS,NBC,External,Smith & Co,297788,2025-06-15,2025-07-01,2025-07-05,External: Payout Delay,Yes
FCT-729427,QC,NBC,Internal,Maitre Belanger,223882,2025-01-04,2025-01-11,2025-01-21,None,Yes
FCT-729428,ON,ScotiaBank,Internal,West Coast Legal,559351,2025-04-24,2025-05-09,2025-05-06,None,Yes
FCT-729429,QC,NBC,External,Maitre Belanger,635201,2025-03-10,2025-03-20,2025-04-02,External: Payout Delay,Yes
FCT-729430,QC,TD,Internal,Maitre Lavoie,642487,2025-10-17,2025-10-23,2025-11-01,None,Yes
FCT-729431,QC,RBC,External,Maitre Belanger,329264,2025-05-19,2025-05-25,2025-06-13,Lender: Missing Docs,Yes
FCT-729432,NS,NBC,External,Smith & Co,209426,2025-05-03,2025-05-09,2025-05-23,External: Payout Delay,Yes
FCT-729433,BC,TD,Internal,West Coast Legal,482644,2025-09-05,2025-09-25,2025-09-17,None,Yes
FCT-729434,QC,Fairstone,External,Maitre Lavoie,710434,2025-08-08,2025-08-18,2025-08-11,None (Pre-scheduled),Yes
FCT-729435,QC,Fairstone,Internal,Maitre Cote,220600,2025-11-11,2025-11-29,2025-11-14,None (Pre-scheduled),Yes
FCT-729436,AB,NBC,Internal,West Coast Legal,622593,2025-06-21,2025-07-04,2025-07-07,None,Yes
FCT-729437,NS,RBC,Internal,Ontario Title Law,611146,2025-01-28,2025-02-13,2025-02-11,None,No - Bank Dispute
FCT-729438,QC,NBC,External,Maitre Cote,535188,2025-05-29,2025-06-19,2025-06-20,External: Payout Delay,Yes
FCT-729439,QC,TD,External,Maitre Lavoie,299394,2026-01-31,2026-02-13,2026-03-05,External: Payout Delay,Yes
FCT-729440,NS,TD,Internal,Maritime Legal,707667,2025-01-04,2025-01-22,2025-01-19,None,Yes
FCT-729441,QC,NBC,External,Maitre Tremblay,187883,2025-08-29,2025-09-04,2025-09-17,External: Payout Delay,Yes
FCT-729442,ON,Fairstone,Internal,Ontario Title Law,514360,2025-11-24,2025-12-15,2025-11-26,None (Pre-scheduled),Yes
FCT-729443,AB,RBC,Internal,Maritime Legal,302016,2025-04-06,2025-04-13,2025-04-21,None,Yes
FCT-729444,ON,RBC,Internal,West Coast Legal,277842,2025-08-16,2025-09-02,2025-08-28,None,Yes
FCT-729445,QC,RBC,Internal,Maitre Lavoie,390551,2025-11-07,2025-11-25,2025-11-24,None,Yes
FCT-729446,BC,ScotiaBank,Internal,Maritime Legal,403551,2025-06-28,2025-07-03,2025-07-12,None,Yes
FCT-729447,QC,TD,Internal,Maitre Cote,171677,2025-01-22,2025-02-11,2025-02-07,None,Yes
FCT-729448,QC,BMO,External,Maitre Belanger,179519,2025-05-30,2025-06-16,2025-06-22,External: Payout Delay,Yes
FCT-729449,NS,RBC,External,Maritime Legal,252807,2025-05-19,2025-06-09,2025-06-10,External: Payout Delay,Yes
FCT-729450,QC,NBC,External,Maitre Tremblay,632666,2025-07-10,2025-07-28,2025-08-02,External: Payout Delay,Yes
FCT-729451,QC,TD,External,Maitre Lavoie,355746,2025-08-08,2025-08-21,2025-08-27,External: Payout Delay,Yes
FCT-729452,ON,TD,Internal,Ontario Title Law,240765,2025-05-11,2025-05-23,2025-05-26,None,Yes
FCT-729453,QC,RBC,Internal,Maitre Tremblay,645739,2025-02-14,2025-03-06,2025-03-02,None,Yes
FCT-729454,ON,BMO,External,Ontario Title Law,495716,2025-12-05,2025-12-13,2025-12-28,External: Payout Delay,Yes
FCT-729455,QC,RBC,Internal,Maitre Belanger,557734,2026-01-16,2026-02-02,2026-01-29,None,Yes
FCT-729456,QC,TD,External,Maitre Tremblay,458165,2025-05-11,2025-05-20,2025-06-01,External: Payout Delay,Yes
FCT-729457,QC,NBC,Internal,Maitre Lavoie,548254,2025-06-17,2025-06-22,2025-07-02,None,Yes
FCT-729458,QC,BMO,Internal,Maitre Cote,361146,2025-10-13,2025-10-21,2025-10-28,None,Yes
FCT-729459,QC,TD,Internal,Maitre Tremblay,659778,2025-11-02,2025-11-12,2025-11-14,None,Yes
FCT-729460,QC,Fairstone,Internal,Maitre Belanger,498557,2025-01-11,2025-01-28,2025-01-13,None (Pre-scheduled),Yes
FCT-729461,NB,TD,Internal,West Coast Legal,409114,2025-05-03,2025-05-14,2025-05-20,None,Yes
FCT-729462,QC,BMO,Internal,Maitre Tremblay,260479,2025-09-15,2025-10-02,2025-09-30,None,Yes
FCT-729463,QC,ScotiaBank,External,Maitre Tremblay,305634,2026-01-02,2026-01-15,2026-01-23,External: Payout Delay,Yes
FCT-729464,AB,ScotiaBank,Internal,Smith & Co,467968,2025-10-08,2025-10-13,2025-10-20,None,Yes
FCT-729465,QC,RBC,Internal,Maitre Cote,413037,2025-07-05,2025-07-22,2025-07-22,None,Yes
FCT-729466,AB,NBC,Internal,Maritime Legal,510083,2025-07-20,2025-08-08,2025-08-01,None,Yes
FCT-729467,QC,ScotiaBank,Internal,Maitre Tremblay,687839,2025-06-11,2025-06-19,2025-06-28,None,Yes
FCT-729468,ON,NBC,External,Maritime Legal,648675,2026-01-03,2026-01-23,2026-01-24,External: Payout Delay,Yes
FCT-729469,QC,NBC,Internal,Maitre Cote,548756,2025-09-11,2025-09-22,2025-09-25,None,Yes
FCT-729470,AB,RBC,Internal,Smith & Co,514912,2025-05-26,2025-06-07,2025-06-10,None,Yes
FCT-729471,QC,NBC,Internal,Maitre Tremblay,509437,2025-03-25,2025-04-03,2025-04-06,None,Yes
FCT-729472,ON,NBC,Internal,Maritime Legal,480773,2025-01-20,2025-02-09,2025-02-02,None,Yes
FCT-729473,BC,TD,Internal,Maritime Legal,511321,2025-02-14,2025-03-06,2025-02-27,None,Yes
FCT-729474,ON,RBC,External,Ontario Title Law,594167,2026-01-12,2026-01-29,2026-02-03,External: Payout Delay,Yes
FCT-729475,QC,ScotiaBank,Internal,Maitre Lavoie,301951,2026-01-19,2026-01-26,2026-02-08,Lender: Missing Docs,Yes
FCT-729476,QC,ScotiaBank,Internal,Maitre Cote,695908,2025-06-14,2025-07-04,2025-07-05,Lender: Missing Docs,Yes
FCT-729477,ON,ScotiaBank,Internal,West Coast Legal,553624,2025-12-05,2025-12-24,2025-12-21,None,Yes
FCT-729478,QC,TD,Internal,Maitre Cote,448808,2025-11-03,2025-11-16,2025-11-20,None,Yes
FCT-729479,QC,TD,Internal,Maitre Cote,231025,2025-07-05,2025-07-21,2025-07-18,None,Yes
FCT-729480,ON,NBC,External,Smith & Co,526980,2025-09-27,2025-10-05,2025-10-17,External: Payout Delay,Yes
FCT-729481,NB,RBC,Internal,West Coast Legal,541756,2025-01-25,2025-02-14,2025-02-18,Internal: Processing Backlog,Yes
FCT-729482,QC,Fairstone,Internal,Maitre Cote,704075,2025-05-21,2025-06-10,2025-05-24,None (Pre-scheduled),Yes
FCT-729483,QC,NBC,Internal,Maitre Lavoie,494639,2025-09-02,2025-09-18,2025-09-14,None,Yes
FCT-729484,AB,ScotiaBank,External,West Coast Legal,414287,2026-02-03,2026-02-22,2026-02-25,External: Payout Delay,Yes
FCT-729485,ON,TD,Internal,Smith & Co,686281,2025-08-27,2025-09-05,2025-09-11,None,Yes
FCT-729486,QC,NBC,Internal,Maitre Cote,151562,2025-08-13,2025-08-23,2025-08-26,None,Yes
FCT-729487,BC,ScotiaBank,External,Maritime Legal,259506,2025-06-12,2025-06-21,2025-07-03,External: Payout Delay,Yes
FCT-729488,NB,TD,Internal,Maritime Legal,682907,2026-02-03,2026-02-22,2026-02-18,None,Yes
FCT-729489,QC,BMO,Internal,Maitre Tremblay,606394,2025-05-29,2025-06-07,2025-06-15,Lender: Missing Docs,Yes
FCT-729490,AB,TD,Internal,Maritime Legal,268615,2025-04-10,2025-04-27,2025-04-25,None,Yes
FCT-729491,NS,NBC,Internal,Ontario Title Law,495449,2025-01-03,2025-01-22,2025-01-20,None,Yes
FCT-729492,QC,TD,External,Maitre Tremblay,682134,2025-01-12,2025-01-18,2025-02-10,Lender: Missing Docs,Yes
FCT-729493,BC,TD,Internal,West Coast Legal,481282,2025-04-19,2025-05-02,2025-05-01,None,Yes
FCT-729494,ON,ScotiaBank,Internal,Ontario Title Law,501838,2025-06-23,2025-06-28,2025-07-06,None,Yes
FCT-729495,QC,Fairstone,Internal,Maitre Belanger,591642,2025-11-09,2025-11-24,2025-11-12,None (Pre-scheduled),Yes
FCT-729496,QC,BMO,Internal,Maitre Belanger,627167,2026-01-26,2026-02-15,2026-02-10,None,Yes
FCT-729497,NS,ScotiaBank,Internal,West Coast Legal,390290,2025-12-22,2026-01-09,2026-01-04,None,Yes
FCT-729498,NS,NBC,Internal,Maritime Legal,617200,2025-03-12,2025-03-18,2025-03-26,None,Yes
FCT-729499,BC,NBC,External,West Coast Legal,339433,2026-01-31,2026-02-15,2026-02-24,External: Payout Delay,Yes
FCT-729500,ON,Fairstone,Internal,Ontario Title Law,379821,2025-07-08,2025-07-16,2025-07-10,None (Pre-scheduled),Yes
FCT-729501,NS,NBC,Internal,West Coast Legal,563703,2025-03-20,2025-04-07,2025-04-05,None,Yes
FCT-729502,QC,NBC,Internal,Maitre Belanger,295599,2025-07-14,2025-08-04,2025-07-27,None,Yes
FCT-729503,ON,RBC,Internal,Ontario Title Law,732060,2025-11-16,2025-11-24,2025-11-28,None,Yes
FCT-729504,ON,TD,External,Ontario Title Law,618588,2025-08-05,2025-08-26,2025-08-29,External: Payout Delay,Yes
FCT-729505,ON,BMO,Internal,West Coast Legal,335606,2025-10-30,2025-11-06,2025-11-11,None,Yes
FCT-729506,QC,NBC,Internal,Maitre Cote,220228,2025-04-17,2025-05-02,2025-05-03,None,Yes
FCT-729507,BC,RBC,Internal,Smith & Co,693234,2025-05-14,2025-05-26,2025-05-29,None,Yes
FCT-729508,BC,ScotiaBank,External,Ontario Title Law,288321,2025-01-18,2025-02-07,2025-02-06,External: Payout Delay,Yes
FCT-729509,BC,RBC,External,Smith & Co,369089,2025-05-15,2025-05-26,2025-06-05,External: Payout Delay,Yes
FCT-729510,ON,ScotiaBank,External,West Coast Legal,682567,2025-06-30,2025-07-05,2025-07-21,External: Payout Delay,Yes
FCT-729511,AB,NBC,External,Smith & Co,531255,2026-01-01,2026-01-17,2026-01-25,External: Payout Delay,Yes
FCT-729512,NS,TD,Internal,West Coast Legal,727563,2025-04-24,2025-05-05,2025-05-07,None,Yes
FCT-729513,BC,RBC,External,Smith & Co,437733,2025-12-13,2025-12-18,2026-01-05,External: Payout Delay,Yes
FCT-729514,BC,TD,External,Maritime Legal,529480,2025-04-05,2025-04-23,2025-04-26,External: Payout Delay,Yes
FCT-729515,BC,TD,Internal,Ontario Title Law,212520,2025-10-28,2025-11-17,2025-11-14,None,Yes
FCT-729516,ON,NBC,Internal,Smith & Co,187862,2025-04-07,2025-04-22,2025-04-24,None,Yes
FCT-729517,QC,RBC,Internal,Maitre Lavoie,612778,2025-02-18,2025-03-08,2025-03-07,Lender: Missing Docs,Yes
FCT-729518,BC,RBC,Internal,Ontario Title Law,492715,2025-12-28,2026-01-16,2026-01-09,None,Yes
FCT-729519,AB,ScotiaBank,Internal,Smith & Co,661716,2026-01-13,2026-02-03,2026-01-30,None,Yes
FCT-729520,ON,RBC,Internal,Ontario Title Law,617651,2025-09-03,2025-09-24,2025-09-27,Internal: Processing Backlog,Yes
FCT-729521,QC,NBC,Internal,Maitre Cote,367343,2025-12-01,2025-12-18,2025-12-17,None,Yes
FCT-729522,BC,BMO,Internal,Ontario Title Law,182853,2025-09-29,2025-10-16,2025-10-16,None,Yes
FCT-729523,QC,ScotiaBank,External,Maitre Tremblay,258966,2025-08-16,2025-09-06,2025-09-05,External: Payout Delay,Yes
FCT-729524,QC,BMO,Internal,Maitre Cote,364008,2025-03-28,2025-04-13,2025-04-11,None,Yes
FCT-729525,ON,TD,Internal,Smith & Co,280728,2025-01-17,2025-01-22,2025-02-02,None,Yes
FCT-729526,QC,BMO,Internal,Maitre Cote,274034,2025-10-20,2025-11-06,2025-11-06,None,Yes
FCT-729527,NB,RBC,Internal,Maritime Legal,431502,2025-11-19,2025-12-08,2025-12-04,None,Yes
FCT-729528,QC,TD,External,Maitre Lavoie,549131,2025-07-23,2025-08-08,2025-08-14,External: Payout Delay,Yes
FCT-729529,QC,BMO,Internal,Maitre Tremblay,506073,2025-12-20,2026-01-02,2026-01-06,None,Yes
FCT-729530,AB,RBC,External,Maritime Legal,458289,2025-09-29,2025-10-13,2025-10-21,External: Payout Delay,Yes
FCT-729531,NS,NBC,Internal,Maritime Legal,204900,2026-02-02,2026-02-23,2026-02-17,None,Yes
FCT-729532,QC,NBC,External,Maitre Lavoie,456018,2025-09-14,2025-09-20,2025-10-05,External: Payout Delay,Yes
FCT-729533,QC,Fairstone,External,Maitre Tremblay,292790,2025-04-29,2025-05-19,2025-05-01,None (Pre-scheduled),Yes
FCT-729534,ON,RBC,Internal,Maritime Legal,642411,2025-01-28,2025-02-11,2025-02-11,None,Yes
FCT-729535,QC,BMO,External,Maitre Cote,614036,2025-05-01,2025-05-16,2025-05-24,External: Payout Delay,Yes
FCT-729536,ON,NBC,Internal,Smith & Co,442661,2025-11-13,2025-12-03,2025-11-30,None,Yes
